0.000010<=pL<=0.200000, 0.000010<=pK<=0.200000, 0.000010<=TOMsg<=0.200000, 0.000010<=TOAck<=0.200000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.000010<=TOMsg<=0.200000, 0.600000<=TOAck<=0.800000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.000010<=TOMsg<=0.200000, 0.800000<=TOAck<=0.999990;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.200000<=TOMsg<=0.400000, 0.000010<=TOAck<=0.200000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.200000<=TOMsg<=0.400000, 0.200000<=TOAck<=0.400000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.200000<=TOMsg<=0.400000, 0.400000<=TOAck<=0.600000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.200000<=TOMsg<=0.400000, 0.600000<=TOAck<=0.800000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.200000<=TOMsg<=0.400000, 0.800000<=TOAck<=0.999990;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.400000<=TOMsg<=0.600000, 0.000010<=TOAck<=0.200000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.400000<=TOMsg<=0.600000, 0.200000<=TOAck<=0.400000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.400000<=TOMsg<=0.600000, 0.400000<=TOAck<=0.600000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.400000<=TOMsg<=0.600000, 0.600000<=TOAck<=0.800000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.400000<=TOMsg<=0.600000, 0.800000<=TOAck<=0.999990;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.600000<=TOMsg<=0.800000, 0.000010<=TOAck<=0.200000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.600000<=TOMsg<=0.800000, 0.200000<=TOAck<=0.400000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.600000<=TOMsg<=0.800000, 0.400000<=TOAck<=0.600000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.600000<=TOMsg<=0.800000, 0.600000<=TOAck<=0.800000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.600000<=TOMsg<=0.800000, 0.800000<=TOAck<=0.999990;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.800000<=TOMsg<=0.999990, 0.000010<=TOAck<=0.200000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.800000<=TOMsg<=0.999990, 0.200000<=TOAck<=0.400000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.800000<=TOMsg<=0.999990, 0.400000<=TOAck<=0.600000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.800000<=TOMsg<=0.999990, 0.600000<=TOAck<=0.800000;
0.800000<=pL<=0.999990, 0.800000<=pK<=0.999990, 0.800000<=TOMsg<=0.999990, 0.800000<=TOAck<=0.999990;
